Desc	Family ID	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot
null	ORTHOMCL6363	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6364	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6365	1	1	2	1	1	1	0	1	1	1	1
null	ORTHOMCL6366	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6367	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6368	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6369	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6370	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6371	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6372	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6373	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6374	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6375	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6376	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6377	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6378	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6379	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6380	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6381	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6382	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6383	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6384	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6385	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6386	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6387	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6388	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6389	1	1	1	1	0	1	1	2	1	1	1
null	ORTHOMCL6390	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6391	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6392	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6393	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6394	2	1	1	1	1	1	1	0	1	1	1
null	ORTHOMCL6395	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6396	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6397	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6398	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6399	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6400	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6401	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6402	1	1	1	1	1	1	2	0	1	1	1
null	ORTHOMCL6403	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6404	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6405	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6406	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6407	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6408	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6409	1	1	1	1	2	1	1	1	1	1	0
null	ORTHOMCL6410	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6411	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6412	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6413	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6414	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6415	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6416	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6417	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6418	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6419	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6420	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6421	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6422	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6423	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6424	1	1	1	1	0	1	1	1	2	1	1
null	ORTHOMCL6425	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6426	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6427	1	1	1	2	1	1	1	1	0	1	1
null	ORTHOMCL6428	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6429	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6430	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6431	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6432	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6433	1	1	1	1	1	1	1	1	1	0	2
null	ORTHOMCL6434	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6435	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6436	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6437	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6438	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6439	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6440	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6441	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6442	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6443	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6444	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6445	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6446	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6447	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6448	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6449	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6450	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6451	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6452	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6453	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6454	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6455	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6456	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6457	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6458	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6459	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6460	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6461	1	1	1	1	2	1	1	1	0	1	1
null	ORTHOMCL6462	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6463	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6464	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6465	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6466	1	1	1	1	2	1	1	1	0	1	1
null	ORTHOMCL6467	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6468	1	1	1	2	1	2	1	1	0	0	1
null	ORTHOMCL6469	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6470	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6471	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6472	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6473	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6474	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6475	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6476	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6477	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6478	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6479	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6480	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6481	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6482	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6483	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6484	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6485	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6486	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6487	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6488	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6489	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6490	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6491	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6492	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6493	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6494	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6495	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6496	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6497	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6498	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6499	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6500	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6501	1	1	1	1	1	1	1	0	1	1	2
null	ORTHOMCL6502	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6503	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6504	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6505	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6506	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6507	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6508	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6509	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6510	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6511	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6512	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6513	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6514	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6515	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6516	1	1	1	1	0	1	1	1	1	1	2
null	ORTHOMCL6517	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6518	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6519	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6520	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6521	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6522	1	2	1	2	1	1	1	1	1	0	0
null	ORTHOMCL6523	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6524	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6525	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6526	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6527	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6528	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6529	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6530	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6531	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6532	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6533	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6534	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6535	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6536	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6537	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6538	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6539	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6540	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6541	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6542	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6543	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6544	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6545	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6546	1	1	1	1	2	1	1	0	1	1	1
null	ORTHOMCL6547	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6548	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6549	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6550	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6551	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6552	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6553	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6554	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6555	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6556	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6557	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6558	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6559	1	1	2	1	1	1	1	1	0	1	1
null	ORTHOMCL6560	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6561	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6562	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6563	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6564	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6565	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6566	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6567	2	1	1	1	1	1	1	1	1	0	1
null	ORTHOMCL6568	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6569	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6570	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6571	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6572	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6573	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6574	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6575	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6576	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6577	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6578	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6579	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6580	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6581	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6582	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6583	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6584	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6585	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6586	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6587	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6588	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6589	1	1	1	1	1	1	1	1	1	2	0
null	ORTHOMCL6590	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6591	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6592	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6593	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6594	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6595	3	1	1	1	1	1	1	0	0	1	1
null	ORTHOMCL6596	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6597	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6598	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6599	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6600	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6601	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6602	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6603	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6604	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6605	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6606	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6607	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6608	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6609	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6610	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6611	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6612	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6613	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6614	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6615	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6616	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6617	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6618	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6619	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6620	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6621	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6622	1	1	1	2	1	1	1	1	0	1	1
null	ORTHOMCL6623	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6624	1	1	1	1	1	1	0	1	1	1	2
null	ORTHOMCL6625	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6626	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6627	2	1	0	1	1	1	1	1	1	1	1
null	ORTHOMCL6628	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6629	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6630	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6631	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6632	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6633	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6634	1	0	1	1	2	1	1	1	1	1	1
null	ORTHOMCL6635	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6636	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6637	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6638	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6639	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6640	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6641	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6642	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6643	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6644	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6645	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6646	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6647	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6648	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6649	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6650	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6651	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6652	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6653	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6654	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6655	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6656	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6657	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6658	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6659	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6660	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6661	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6662	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6663	1	1	1	1	1	0	1	1	1	1	2
null	ORTHOMCL6664	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6665	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6666	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6667	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6668	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6669	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6670	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6671	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6672	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6673	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6674	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6675	1	1	2	2	1	1	1	1	1	0	0
null	ORTHOMCL6676	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6677	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6678	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6679	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6680	1	1	1	1	1	1	1	0	1	1	2
null	ORTHOMCL6681	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6682	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6683	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6684	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6685	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6686	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6687	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6688	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6689	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6690	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6691	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6692	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6693	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6694	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6695	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6696	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6697	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6698	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6699	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6700	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6701	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6702	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6703	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6704	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6705	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6706	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6707	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6708	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6709	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6710	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6711	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6712	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6713	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6714	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6715	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6716	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6717	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6718	1	1	1	1	1	1	0	2	1	1	1
null	ORTHOMCL6719	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6720	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6721	1	1	1	1	0	2	1	1	1	1	1
null	ORTHOMCL6722	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6723	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6724	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6725	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6726	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6727	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6728	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6729	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6730	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6731	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6732	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6733	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6734	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6735	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6736	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6737	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6738	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6739	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6740	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6741	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6742	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6743	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6744	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6745	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6746	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6747	1	1	1	1	2	1	1	1	0	1	1
null	ORTHOMCL6748	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6749	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6750	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6751	2	1	1	1	0	1	1	1	1	1	1
null	ORTHOMCL6752	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6753	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6754	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6755	1	1	1	1	2	1	1	1	0	1	1
null	ORTHOMCL6756	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6757	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6758	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6759	1	1	1	1	1	1	1	1	1	1	1
null	ORTHOMCL6760	1	1	1	1	1	1	1	1	1	1	1
